Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-27 21:48:54,TCP,5204,56999936,45.59956120372976,10,4,infinite,64.077,67,N/A,N/A,1.54567994692038
