Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-27 21:49:42,TCP,5204,77561856,62.048647143263565,10,4,infinite,73.764,40,N/A,N/A,1.937981422729958
