Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-28 11:47:00,TCP,5204,7191172,4.86124481158099,10,,N/A,N/A,0.45662570384782725
