Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-30 22:25:26,TCP,5204,25412468,10.164464746512028,20,4,infinite,147.747,787,N/A,N/A,0.3609036159203325
