Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 02:09:56,UDP,5203,N/A,N/A,1,N/A,18.22099666863618,96.79034193524927,85.49550857298995
