Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 23:42:48,UDP,5203,N/A,N/A,1,N/A,12.372101216926415,98.05508802863936,86.23621046540863
