Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 00:11:52,UDP,5203,N/A,N/A,1,N/A,4.32551438689394,97.76856065858978,81.0638492476873
