Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 23:29:28,UDP,5203,N/A,N/A,1,N/A,4.59588405769347,97.3418214888918,51.22838208734627
