Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:33:49,UDP,5205,N/A,N/A,1,N/A,13.72309176828322,97.3088956736268,53.3521687240663
