Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:11:32,UDP,5204,N/A,N/A,1,N/A,0.979927365197316,96.82820715855405,67.3756428702429
