Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 11:29:52,UDP,5203,N/A,N/A,1,N/A,13.3295173283866,97.04198120759085,46.930581316264
