Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:29:56,UDP,5205,N/A,N/A,1,N/A,1.0807449306009873,96.6780200427316,74.12019909563284
