Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:50:32,UDP,5203,N/A,N/A,1,N/A,5.326622001260634,96.74613340470682,71.5332613150201
