Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 11:30:47,UDP,5205,N/A,N/A,1,N/A,5.8326031895705865,97.8058605447027,74.3984905521573
