Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:25:27,UDP,5204,N/A,N/A,1,N/A,2.555618114514137,97.46385335046416,81.3371293932849
