Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-28 10:19:06,TCP,5203,13633864,10.22026870264486,10,,N/A,N/A,2.488114311472637
