Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 11:30:15,UDP,5204,N/A,N/A,1,4,infinite,127.227,N/A,1.9144572779717854,89.60754649817567,75.59984472982828
