Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:10:38,UDP,5204,N/A,N/A,1,4,infinite,92.789,N/A,6.75166385944661,77.19563467215315,69.4250809654278
