Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-27 14:43:29,TCP,5204,1572864,1.2582821403685893,10,4,300000,19.115,3,N/A,N/A,0.8162207613080718
