Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 22:15:21,UDP,5204,N/A,N/A,10,4,infinite,117.951,N/A,9.53092565506883,97.3193922162096,98.2259789967213
