Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 22:20:14,UDP,5203,N/A,N/A,10,N/A,1.4670746466269273,87.78417364256548,90.7011623955357
