Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 15:26:30,UDP,5205,N/A,N/A,10,N/A,10.11783380841678,0,0.823284433705099
