Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-07-26 17:32:44,TCP,5204,57466880,22.986666949332285,20,4,infinite,33.762,292,N/A,N/A,0.413479928206436
