Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-07-27 02:23:54,TCP,5204,31498240,12.599243713138591,20,4,infinite,26.071,318,N/A,N/A,0.3251142031813467
