Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:54:00,UDP,5204,N/A,N/A,1,4,infinite,56.375,N/A,3.1836703299676032,96.6518135638535,75.0730216014124
