Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 10:43:31,UDP,5204,N/A,N/A,1,4,infinite,106.207,N/A,2.2930229103559863,96.5968446385596,78.3323988813802
