Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-02 00:23:19,UDP,5204,N/A,N/A,4,4,infinite,64.616,N/A,1.6164407124822036,98.28792562773836,83.90628969711864
