Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 20:01:04,UDP,5205,N/A,N/A,10,N/A,0.1669837970915125,82.01978424990467,98.50588905728293
