Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-29 13:44:45,TCP,5204,5286060,21.141290789934807,2,4,infinite,32.896,1,N/A,N/A,1.4586827170611425
