Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 16:44:44,UDP,5204,N/A,N/A,10,4,500000,39.342,N/A,18.552399200293763,0,0.6845312482806647
