Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-05-01 19:42:27,UDP,5204,N/A,N/A,10,4,infinite,23.129,N/A,0.12860975947863545,64.00944660324267,98.56396456369785
