Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-07-28 14:36:07,TCP,5204,45739520,18.29573664662708,20,4,infinite,27.716,71,N/A,N/A,1.6966250354479824
