Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-07-29 03:15:34,TCP,5204,60738560,24.29533289250166,20,4,infinite,20.476,169,N/A,N/A,2.3335577804002883
