Timestamp,Protocol,Port,Bytes Sent,Throughput (Mbps),Duration,Streams,Bandwidth,RTT (ms),Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-28 14:36:19,TCP,5204,10716732,8.57259434954154,10,4,infinite,29.471,3,N/A,N/A,1.56133384720828
