Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-29 13:37:42,TCP,5205,2061072,14.91164022312417,1,,N/A,N/A,2.261406913576237
