Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-29 14:03:44,TCP,5205,1140048,7.236395633273006,1,,N/A,N/A,2.485399688075081
