Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-28 16:59:58,TCP,5205,15251652,10.424426947163877,10,,N/A,N/A,0.49207194072414717
