Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-28 18:40:18,TCP,5203,1937520,13.0051483075023,1,,N/A,N/A,3.5993648471116315
