Timestamp,Protocol,Port,Bytes Received,Throughput (Mbps),Duration,Retransmits,Jitter (ms),Packet Loss (%),CPU Util (%)
2025-04-28 14:34:38,TCP,5203,23580180,16.65547333930597,10,,N/A,N/A,1.1167337872706231
